,customer_id,age,monthly_salary,account_balance,marital_status,targeted_customer_yn,default_yn,house_loan_yn,other_loan_yn,contact_carrier,day_of_contact,campaign,last_contacted_days,total_previous_contact,customer_responded_yn,job,education,month_of_contact,call_duration_sec,loan_yn
25693,25899,46,120000,1410,1,0,0,1,0,1,19,1,189,8,0,4,3,11,93,1
25694,25900,33,100000,1998,1,0,0,0,0,1,19,1,-1,0,0,6,3,11,570,0
25695,25901,59,100000,1881,2,1,0,0,0,1,19,2,-1,0,0,6,3,11,456,0
25696,25902,32,60000,1249,1,0,0,1,0,1,19,1,-1,0,1,2,3,11,472,1
25697,25903,32,100000,6449,2,1,0,0,0,2,19,1,-1,0,0,6,3,11,385,0
25698,25904,44,60000,7800,2,1,0,1,0,1,19,1,-1,0,0,5,1,11,250,1
25699,25905,57,100000,1172,2,1,0,0,0,1,19,3,-1,0,0,6,3,11,164,0
25700,25906,36,60000,16430,2,1,0,1,0,1,19,1,166,3,0,2,3,11,234,1
25701,25907,31,60000,203,1,1,0,0,1,1,19,1,-1,0,0,2,2,11,177,1
25702,25908,47,50000,2524,2,1,0,1,0,1,19,1,-1,0,0,8,2,11,50,1
25703,25909,33,16000,2293,2,1,0,1,0,1,19,2,-1,0,0,10,1,11,457,1
25704,25910,38,20000,190,2,1,0,1,0,2,19,1,175,1,1,7,1,11,623,1
25705,25911,48,100000,0,2,1,0,0,0,1,19,4,-1,0,0,6,2,11,20,0
25706,25912,30,50000,0,1,0,0,1,0,1,19,2,-1,0,0,8,2,11,1206,1
25707,25913,52,60000,1291,3,1,0,1,0,1,19,1,169,2,0,2,2,11,559,1
25708,25914,41,120000,0,3,0,1,1,0,1,19,10,-1,0,0,4,3,11,21,1
25709,25915,41,100000,-608,2,1,0,1,0,1,19,6,-1,0,0,6,3,11,12,1
25710,25916,34,50000,131,2,1,0,0,0,1,19,1,-1,0,0,8,2,11,94,0
25711,25917,30,120000,946,2,1,0,1,0,1,19,1,183,1,0,4,2,11,1065,1
25712,25918,29,20000,659,2,1,0,0,0,2,19,1,-1,0,0,7,2,11,401,0
25713,25919,47,100000,0,1,0,0,1,0,1,19,2,-1,0,0,6,3,11,50,1
25714,25920,57,20000,5935,2,1,0,1,1,1,19,2,198,1,0,7,2,11,90,1
25715,25921,33,8000,-108,2,1,1,1,1,1,19,3,-1,0,0,1,2,11,286,1
25716,25922,37,60000,332,2,1,0,1,0,1,19,2,-1,0,0,5,2,11,342,1
25717,25923,54,8000,1180,2,1,0,0,0,1,19,2,-1,0,0,1,3,11,394,0
25718,25924,41,20000,1449,2,1,0,1,0,1,19,1,-1,0,0,7,2,11,63,1
25719,25925,34,50000,5057,1,1,0,1,0,1,19,1,-1,0,0,8,2,11,73,1
25720,25926,32,60000,550,1,0,0,0,0,1,19,1,-1,0,1,5,3,11,337,0
25721,25927,35,50000,3187,2,1,0,1,0,1,19,2,183,1,0,8,2,11,171,1
25722,25928,32,70000,-56,1,1,0,0,1,1,19,1,-1,0,0,9,1,11,418,1
25723,25929,43,60000,4844,2,1,0,1,0,1,19,1,-1,0,0,5,1,11,434,1
25724,25930,46,60000,0,2,1,0,0,0,1,19,1,-1,0,0,5,2,11,54,0
25725,25931,37,60000,3943,1,0,0,0,0,1,19,1,-1,0,0,5,3,11,37,0
25726,25932,59,100000,2769,2,1,0,1,0,1,19,1,131,2,0,6,1,11,104,1
25727,25933,52,100000,40,2,1,0,0,0,1,19,3,-1,0,1,6,3,11,1265,0
25728,25934,33,20000,3512,2,1,0,1,0,1,19,1,183,2,0,7,1,11,251,1
25729,25935,33,50000,2780,2,0,0,0,0,1,19,1,-1,0,1,8,2,11,485,0
25730,25936,41,100000,217,2,1,0,0,0,1,19,1,-1,0,0,6,3,11,328,0
25731,25937,49,20000,6429,2,1,0,0,0,1,19,1,-1,0,0,7,1,11,108,0
25732,25938,56,70000,444,2,1,0,1,0,1,19,1,166,1,0,9,1,11,88,1
25733,25939,51,8000,2439,2,1,0,0,0,1,19,1,-1,0,0,1,2,11,118,0
25734,25940,36,8000,536,1,0,0,0,0,1,19,1,-1,0,0,1,3,11,520,0
25735,25941,42,100000,515,1,0,0,1,0,1,19,2,-1,0,0,6,3,11,501,1
25736,25942,38,100000,5432,2,1,0,1,1,1,19,1,183,1,0,6,3,11,408,1
25737,25943,52,70000,3204,3,1,0,0,0,1,19,1,-1,0,0,9,2,11,77,0
25738,25944,56,60000,0,2,1,1,0,0,1,19,1,-1,0,0,2,3,11,122,0
25739,25945,48,60000,1175,2,1,0,1,1,1,19,1,-1,0,0,2,2,11,62,1
25740,25946,40,50000,67,2,1,0,0,1,1,19,2,152,5,0,8,2,11,359,1
25741,25947,37,20000,3574,2,1,0,1,0,1,19,1,170,2,0,7,1,11,178,1
25742,25948,36,50000,2622,1,0,0,0,0,1,19,1,127,5,0,8,3,11,640,0
25743,25949,30,120000,12737,2,1,0,0,1,1,19,2,-1,0,1,4,2,11,589,1
25744,25950,50,100000,2910,2,1,0,0,0,2,19,1,113,1,0,6,2,11,433,0
25745,25951,38,20000,2240,2,1,0,1,0,1,19,1,183,1,0,7,1,11,551,1
25746,25952,47,20000,551,3,1,0,1,0,1,19,2,-1,0,0,7,1,11,662,1
25747,25953,32,60000,0,1,0,1,0,0,1,19,2,-1,0,0,5,3,11,122,0
25748,25954,41,60000,2004,1,1,0,1,0,1,19,1,-1,0,0,5,2,11,254,1
25749,25955,32,50000,269,2,1,0,1,0,1,19,1,-1,0,0,8,2,11,236,1
25750,25956,55,8000,4733,2,1,0,1,0,1,19,1,174,2,0,1,2,11,70,1
25751,25957,52,50000,2390,2,1,0,0,1,1,19,2,-1,0,0,8,1,11,216,1
25752,25958,31,50000,8295,2,1,0,1,0,1,19,1,-1,0,0,8,2,11,541,1
25753,25959,37,60000,5902,2,1,0,1,0,1,19,1,180,4,0,5,2,11,191,1
25754,25960,31,50000,-2,3,0,0,1,0,1,19,1,-1,0,0,8,3,11,300,1
25755,25961,53,60000,2580,2,1,0,1,0,1,19,5,-1,0,0,2,3,11,138,1
25756,25962,57,20000,3495,1,1,0,0,1,1,19,3,-1,0,0,7,1,11,362,1
25757,25963,34,50000,899,2,1,0,1,0,2,19,3,7,4,0,8,3,11,377,1
25758,25964,44,100000,709,1,0,0,1,0,1,19,1,-1,0,0,6,3,11,54,1
25759,25965,50,50000,167,2,1,0,0,1,1,19,1,133,1,0,8,2,11,47,1
25760,25966,35,60000,0,2,1,0,1,0,1,19,4,-1,0,1,5,2,11,644,1
25761,25968,50,100000,5794,2,1,0,0,0,1,19,1,-1,0,0,6,3,11,625,0
25762,25969,56,50000,-429,3,1,0,0,1,1,19,2,119,4,0,8,2,11,120,1
25763,25970,56,50000,0,2,1,0,1,0,2,19,2,-1,0,0,8,2,11,154,1
25764,25971,31,100000,5238,2,1,0,1,1,1,19,2,-1,0,0,6,3,11,156,1
25765,25972,40,60000,1759,2,1,0,1,0,1,19,2,-1,0,0,5,3,11,87,1
25766,25973,48,20000,4770,2,1,0,1,1,1,19,2,-1,0,0,7,2,11,616,1
25767,25974,43,100000,8167,2,1,0,1,0,2,19,2,184,2,0,6,1,11,202,1
25768,25975,52,20000,6933,2,1,0,0,0,1,19,2,-1,0,0,7,2,11,273,0
25769,25976,41,70000,4903,2,1,0,1,0,1,19,2,-1,0,0,9,1,11,223,1
25770,25977,40,20000,1708,2,1,0,1,0,1,19,2,174,1,0,7,2,11,382,1
25771,25978,32,100000,913,2,1,0,1,0,1,19,3,-1,0,0,6,3,11,278,1
25772,25979,33,50000,1762,3,1,0,1,0,1,19,2,-1,0,0,8,2,11,146,1
25773,25980,36,50000,1207,2,1,0,1,0,1,19,2,-1,0,1,8,2,11,1792,1
25774,25981,59,100000,10114,2,1,0,0,0,1,19,3,-1,0,0,6,3,11,596,0
25775,25982,36,120000,227,2,1,0,0,0,1,19,2,-1,0,0,4,2,11,294,0
25776,25983,31,60000,3361,1,0,0,0,0,1,19,2,-1,0,0,2,3,11,457,0
25777,25984,42,100000,3445,1,0,0,0,0,1,19,3,-1,0,0,6,3,11,1662,0
25778,25985,34,100000,1006,2,1,0,1,0,1,19,3,195,2,1,6,3,11,783,1
25779,25986,56,20000,7396,3,1,0,1,0,1,19,2,-1,0,0,7,1,11,115,1
25780,25987,37,100000,5340,1,0,0,1,0,1,19,2,104,4,0,6,3,11,101,1
25781,25988,32,100000,2515,1,0,0,0,1,1,19,2,-1,0,0,6,3,11,223,1
25782,25989,40,100000,12212,2,1,0,0,0,1,19,3,-1,0,0,6,3,11,100,0
25783,25990,53,20000,2430,1,1,0,1,1,1,19,2,145,3,0,7,2,11,73,1
25784,25991,33,60000,0,2,1,0,1,1,1,19,2,-1,0,0,5,2,11,163,1
25785,25992,40,16000,0,2,1,0,0,0,1,19,3,-1,0,0,10,2,11,107,0
25786,25993,37,70000,-483,2,1,1,1,1,1,19,3,-1,0,0,9,1,11,70,1
25787,25994,30,100000,19358,1,0,0,0,0,1,19,2,-1,0,0,6,3,11,258,0
25788,25995,48,100000,879,2,1,0,0,0,1,19,3,-1,0,0,6,3,11,136,0
25789,25996,47,100000,6333,3,0,0,1,0,2,19,4,-1,0,0,6,3,11,498,1
25790,25997,56,100000,3610,2,1,0,1,0,1,19,4,-1,0,0,6,3,11,162,1
25791,25998,31,4000,2144,1,0,0,1,0,1,19,2,-1,0,0,3,1,11,282,1
25792,25999,51,8000,-56,3,1,0,1,0,1,19,3,-1,0,0,1,2,11,544,1
25793,26000,49,8000,126,2,1,0,1,0,1,19,2,-1,0,0,1,1,11,184,1
25794,26001,35,100000,376,2,1,0,0,0,1,19,4,-1,0,0,6,3,11,223,0
25795,26002,34,60000,7171,2,1,0,1,0,1,19,2,-1,0,0,5,2,11,523,1
25796,26003,42,120000,3780,3,1,0,1,0,1,19,3,-1,0,0,4,2,11,104,1
25797,26004,46,60000,111,3,1,0,1,0,1,19,3,183,2,0,5,2,11,178,1
25798,26005,30,20000,913,2,1,0,1,1,1,19,2,-1,0,0,7,2,11,433,1
25799,26006,30,20000,631,2,1,0,1,0,1,19,2,-1,0,0,7,2,11,174,1
25800,26007,40,50000,664,1,1,0,0,0,1,19,2,121,2,0,8,2,11,188,0
25801,26008,44,120000,6649,2,1,0,1,0,1,19,2,-1,0,0,4,2,11,354,1
25802,26009,32,60000,0,2,1,0,1,0,1,19,4,-1,0,0,5,3,11,231,1
25803,26010,53,60000,6921,2,0,0,1,0,1,19,3,188,2,0,5,2,11,130,1
25804,26011,43,50000,388,2,1,0,1,0,1,19,2,-1,0,0,8,2,11,111,1
25805,26012,50,100000,-470,2,1,0,1,0,1,19,2,160,1,0,6,3,11,130,1
25806,26013,50,100000,1597,2,1,0,0,0,1,19,2,-1,0,0,6,3,11,374,0
25807,26014,57,100000,12048,2,1,0,0,0,2,19,3,-1,0,0,6,3,11,95,0
25808,26015,30,100000,2451,2,1,0,1,0,1,19,2,175,1,0,6,3,11,191,1
25809,26016,58,55000,2538,3,1,0,1,0,1,19,2,111,6,1,11,1,11,680,1
25810,26017,33,50000,581,2,1,0,1,0,1,19,2,-1,0,0,8,2,11,193,1
25811,26018,44,8000,1543,2,1,0,0,0,1,19,2,-1,0,0,1,2,11,363,0
25812,26019,43,60000,347,3,1,0,0,0,1,19,3,-1,0,1,2,2,11,1468,0
25813,26020,32,60000,1119,2,1,0,0,0,1,19,2,-1,0,0,5,2,11,371,0
25814,26021,54,55000,2626,2,1,0,0,0,1,19,2,190,2,0,11,2,11,221,0
25815,26022,35,100000,1902,1,0,0,0,0,1,19,5,-1,0,0,6,3,11,188,0
25816,26023,53,100000,1014,2,1,0,0,1,1,19,2,-1,0,0,6,3,11,59,1
25817,26024,46,70000,15,3,1,0,0,0,1,19,3,-1,0,0,9,2,11,314,0
25818,26025,56,60000,751,1,1,0,1,0,1,19,5,-1,0,0,5,2,11,85,1
25819,26026,31,4000,93,1,1,0,0,0,1,19,2,-1,0,0,3,2,11,584,0
25820,26027,42,100000,16,3,0,0,0,0,1,19,3,-1,0,0,6,3,11,140,0
25821,26028,47,20000,3696,2,1,0,1,0,1,19,3,170,2,0,7,2,11,635,1
25822,26029,42,100000,3713,2,1,0,0,0,1,19,2,-1,0,1,6,3,11,709,0
25823,26030,37,100000,6964,1,0,0,0,0,1,19,3,-1,0,0,6,3,11,223,0
25824,26031,39,100000,12855,2,1,0,1,0,1,19,4,173,1,0,6,3,11,108,1
25825,26032,39,60000,155,3,0,0,0,0,1,19,2,-1,0,0,2,3,11,449,0
25826,26033,40,20000,0,2,1,0,1,1,1,19,2,-1,0,0,7,2,11,53,1
25827,26034,54,100000,17008,2,1,0,0,0,1,19,2,-1,0,0,6,3,11,151,0
25828,26035,39,50000,-982,2,1,0,1,1,1,19,3,117,2,0,8,2,11,287,1
25829,26036,39,100000,633,1,0,0,0,0,1,19,2,133,3,0,6,3,11,105,0
25830,26037,42,70000,838,1,1,0,1,0,1,19,2,-1,0,0,9,2,11,266,1
25831,26038,39,100000,548,2,0,0,1,0,1,19,2,-1,0,0,6,3,11,154,1
25832,26039,39,20000,747,2,1,0,1,1,1,19,2,180,1,0,7,2,11,209,1
25833,26040,54,120000,1956,2,0,0,0,0,1,19,5,-1,0,0,4,3,11,221,0
25834,26041,52,50000,1648,2,1,0,1,0,1,19,3,-1,0,0,8,2,11,172,1
25835,26042,34,8000,9895,1,1,0,0,0,1,19,2,-1,0,0,1,2,11,356,0
25836,26043,42,60000,2036,1,1,0,1,0,1,19,2,-1,0,0,5,2,11,259,1
25837,26044,50,20000,1784,2,1,0,0,0,1,19,3,160,1,0,7,3,11,1184,0
25838,26045,43,50000,733,1,1,0,1,0,1,19,3,-1,0,1,8,2,11,1102,1
25839,26046,59,55000,21,3,1,0,1,0,2,19,2,-1,0,0,11,2,11,121,1
25840,26047,52,60000,9687,2,0,0,1,0,1,19,3,174,1,0,5,2,11,222,1
25841,26048,39,100000,1315,3,0,0,1,0,1,19,4,126,1,0,6,3,11,1337,1
25842,26049,54,100000,0,2,1,0,0,1,1,19,3,-1,0,0,6,3,11,307,1
25843,26050,37,50000,497,2,0,0,1,0,2,19,2,-1,0,0,8,2,11,178,1
25844,26051,33,100000,923,1,0,0,1,0,1,19,3,173,6,0,6,3,11,1307,1
25845,26052,45,100000,7154,2,1,0,1,0,1,19,3,111,3,0,6,3,11,93,1
25846,26053,55,120000,372,3,0,0,1,0,1,19,5,-1,0,0,4,3,11,225,1
25847,26054,46,100000,1388,2,1,0,0,0,1,19,5,-1,0,0,6,3,11,515,0
25848,26055,56,120000,196,2,1,0,0,0,1,19,3,-1,0,0,4,2,11,312,0
25849,26056,59,120000,0,2,1,0,0,0,2,19,2,153,1,0,4,1,11,207,0
25850,26057,56,100000,382,3,0,0,0,0,1,19,2,-1,0,0,6,3,11,117,0
25851,26058,53,100000,2578,2,1,0,0,0,1,19,4,107,2,0,6,3,11,299,0
25852,26059,37,100000,510,2,1,0,1,0,1,19,2,90,6,0,6,2,11,67,1
25853,26060,33,70000,3910,1,1,0,1,0,1,19,2,-1,0,0,9,2,11,676,1
25854,26061,54,60000,277,2,1,0,1,0,1,19,5,170,3,0,2,1,11,300,1
25855,26062,42,20000,792,2,1,0,1,1,1,19,2,175,12,0,7,1,11,611,1
25856,26063,36,20000,0,2,1,0,1,0,2,19,2,-1,0,0,7,2,11,52,1
25857,26064,57,55000,3875,3,0,0,0,0,1,19,2,-1,0,0,11,3,11,130,0
25858,26065,44,60000,16486,2,1,1,1,1,1,19,3,-1,0,0,5,2,11,275,1
25859,26066,32,20000,0,2,1,0,1,0,1,19,2,-1,0,0,7,2,11,188,1
25860,26067,35,60000,951,1,1,0,1,0,1,19,2,-1,0,0,2,2,11,220,1
25861,26068,32,50000,375,1,1,0,1,0,1,19,3,-1,0,0,8,2,11,143,1
25862,26069,57,8000,839,2,1,0,0,0,2,19,2,-1,0,0,1,2,11,46,0
25863,26070,39,100000,4692,3,0,0,1,0,2,19,2,174,2,0,6,3,11,214,1
25864,26071,32,100000,586,1,0,0,1,0,1,19,4,-1,0,0,6,3,11,158,1
25865,26072,34,70000,2048,2,1,0,1,0,1,19,2,-1,0,0,9,2,11,307,1
25866,26073,49,60000,3972,1,1,0,0,0,1,19,2,-1,0,0,5,2,11,37,0
25867,26074,39,16000,4136,2,1,0,1,0,1,19,2,170,3,0,10,2,11,194,1
25868,26075,33,50000,0,1,1,0,1,0,1,19,2,-1,0,0,8,2,11,85,1
25869,26076,36,60000,4613,2,1,0,0,0,1,19,2,-1,0,0,5,2,11,207,0
25870,26077,32,70000,80,1,1,0,1,0,2,19,2,-1,0,0,9,2,11,475,1
25871,26078,31,70000,395,2,1,0,0,0,2,19,3,117,3,0,9,2,11,196,0
25872,26079,50,60000,0,1,1,0,1,0,2,19,2,-1,0,0,2,2,11,590,1
25873,26080,37,20000,0,1,1,0,0,0,1,19,3,-1,0,0,7,2,11,228,0
25874,26081,45,8000,1148,2,1,0,0,0,1,19,2,-1,0,0,1,3,11,782,0
25875,26082,59,55000,17769,2,1,0,0,0,1,19,3,-1,0,0,11,2,11,322,0
25876,26083,33,100000,621,2,1,0,0,0,1,19,3,99,5,0,6,3,11,1435,0
25877,26084,47,60000,3524,3,1,0,1,0,1,19,4,-1,0,0,5,1,11,332,1
25878,26085,31,70000,283,2,1,0,1,0,1,19,2,-1,0,0,9,2,11,214,1
25879,26086,31,60000,217,1,0,0,0,0,1,19,4,-1,0,0,2,3,11,501,0
25880,26087,33,20000,0,2,1,0,1,0,1,19,2,-1,0,0,7,2,11,330,1
25881,26088,40,50000,9110,2,0,0,1,0,2,19,3,-1,0,0,8,2,11,89,1
25882,26089,42,50000,529,2,1,0,1,1,1,19,3,-1,0,0,8,2,11,193,1
25883,26090,53,100000,32464,2,1,0,0,0,1,19,4,-1,0,0,6,3,11,135,0
25884,26091,31,100000,8436,1,0,0,1,0,1,19,2,-1,0,0,6,3,11,162,1
25885,26092,54,100000,0,2,1,0,0,0,1,19,3,-1,0,0,6,3,11,214,0
25886,26093,31,70000,1020,2,1,0,1,0,1,19,6,-1,0,0,9,2,11,575,1
25887,26094,32,8000,0,2,1,0,0,0,1,19,3,-1,0,0,1,2,11,303,0
25888,26095,50,16000,5296,2,1,0,0,0,1,19,7,-1,0,0,10,1,11,64,0
25889,26096,33,100000,516,2,1,0,1,0,1,19,4,-1,0,0,6,3,11,245,1
25890,26097,49,20000,4259,2,1,0,0,0,1,19,3,111,7,0,7,2,11,146,0
25891,26098,41,60000,3123,2,1,0,1,0,1,19,2,-1,0,0,2,2,11,291,1
25892,26099,41,60000,4717,3,0,0,1,0,1,19,2,-1,0,0,2,3,11,182,1
25893,26100,30,8000,19,2,1,1,0,0,1,19,5,-1,0,0,1,2,11,186,0
25894,26101,40,100000,3352,2,1,0,1,0,1,19,2,27,1,1,6,3,11,639,1
25895,26102,37,16000,226,3,1,0,0,1,1,19,2,167,3,0,10,2,11,380,1
25896,26103,35,100000,552,2,1,0,1,1,1,19,2,124,1,0,6,3,11,314,1
25897,26104,36,60000,72,2,1,0,1,0,1,19,3,-1,0,0,5,2,11,206,1
25898,26105,35,8000,759,2,1,0,0,0,1,19,3,-1,0,0,1,2,11,556,0
25899,26106,30,60000,1416,1,1,0,0,0,2,19,2,-1,0,0,5,2,11,519,0
25900,26107,49,100000,0,2,0,0,0,0,1,19,2,-1,0,0,6,3,11,99,0
25901,26108,49,100000,0,2,1,0,0,0,1,19,3,-1,0,0,6,3,11,209,0
25902,26109,35,70000,31,2,1,0,0,1,1,19,3,133,3,0,9,1,11,131,1
25903,26110,56,50000,1933,2,0,0,0,0,2,19,2,-1,0,0,8,2,11,44,0
25904,26111,32,20000,254,2,1,0,1,0,1,19,3,-1,0,1,7,2,11,1720,1
25905,26112,30,60000,189,1,0,0,0,0,1,19,4,-1,0,0,2,3,11,71,0
25906,26113,44,20000,6491,2,1,0,1,0,1,19,2,174,1,0,7,2,11,126,1
25907,26114,30,100000,508,1,0,0,0,1,1,19,4,-1,0,0,6,3,11,70,1
25908,26115,31,100000,35,2,1,0,1,1,1,19,2,-1,0,0,6,3,11,323,1
25909,26116,46,60000,926,3,0,0,1,0,1,19,2,153,1,0,2,3,11,168,1
25910,26117,49,8000,8399,2,1,0,0,0,1,19,2,-1,0,0,1,2,11,596,0
25911,26118,45,120000,3689,2,1,0,1,0,1,19,2,187,3,0,4,3,11,517,1
25912,26119,32,100000,509,1,0,0,0,1,1,19,2,-1,0,0,6,3,11,208,1
25913,26120,30,60000,383,1,1,0,1,1,1,19,3,-1,0,0,5,2,11,145,1
25914,26121,36,70000,45,2,1,0,0,0,1,19,3,-1,0,0,9,3,11,52,0
25915,26122,50,100000,4666,1,0,0,0,0,1,19,3,166,3,0,6,3,11,11,0
25916,26123,44,100000,-367,2,1,0,1,1,1,19,5,-1,0,0,6,3,11,206,1
25917,26124,33,50000,353,2,1,0,1,0,1,19,2,-1,0,0,8,2,11,107,1
25918,26125,34,100000,1036,2,1,0,1,0,1,19,7,-1,0,0,6,3,11,54,1
25919,26126,36,100000,9269,2,1,0,1,1,1,19,2,-1,0,0,6,3,11,107,1
25920,26127,49,60000,0,2,1,0,1,0,1,19,2,-1,0,0,5,2,11,102,1
25921,26128,44,20000,1593,1,1,0,1,0,1,19,2,174,3,0,7,1,11,201,1
25922,26129,45,60000,792,1,1,0,0,0,1,19,5,-1,0,0,5,2,11,111,0
25923,26130,56,100000,0,2,1,0,0,0,1,19,2,-1,0,0,6,3,11,844,0
25924,26131,31,50000,525,3,1,0,0,1,2,19,7,-1,0,0,8,2,11,278,1
25925,26132,58,20000,1507,2,1,0,1,1,1,19,6,189,1,0,7,2,11,255,1
25926,26133,37,60000,5287,2,1,0,1,1,1,19,4,100,2,0,5,2,11,599,1
25927,26134,51,120000,3188,2,1,0,1,1,1,19,3,-1,0,0,4,3,11,339,1
25928,26135,53,50000,2924,2,1,0,0,0,1,19,6,-1,0,0,8,2,11,800,0
25929,26136,53,120000,1034,2,1,0,1,0,1,19,2,170,3,0,4,1,11,854,1
25930,26137,41,60000,0,1,0,0,1,0,1,19,6,-1,0,0,5,3,11,635,1
25931,26138,47,60000,8515,3,1,0,1,0,1,20,7,112,4,0,2,2,11,14,1
25932,26139,52,20000,8979,2,1,0,1,0,2,20,3,-1,0,0,7,2,11,72,1
25933,26140,47,60000,10697,2,1,0,0,0,1,20,2,-1,0,0,2,1,11,274,0
25934,26141,40,120000,1349,2,1,0,0,0,1,20,3,-1,0,0,4,2,11,82,0
25935,26142,38,60000,2,3,1,1,0,0,1,20,2,-1,0,0,2,2,11,291,0
25936,26143,40,20000,6767,2,1,0,1,0,1,20,2,-1,0,0,7,2,11,97,1
25937,26144,54,50000,459,3,1,0,0,1,2,20,3,-1,0,0,8,2,11,132,1
25938,26145,55,120000,625,2,1,0,0,0,2,20,2,147,4,0,4,3,11,88,0
25939,26146,52,100000,427,3,0,0,0,1,2,20,3,-1,0,0,6,3,11,36,1
25940,26147,58,70000,50,2,1,0,1,0,1,20,7,-1,0,0,9,2,11,161,1
25941,26148,52,100000,638,1,0,0,1,1,1,20,2,-1,0,0,6,3,11,77,1
25942,26149,32,20000,1959,1,1,0,0,0,1,20,3,-1,0,0,7,1,11,348,0
25943,26150,38,120000,898,2,1,0,1,0,1,20,5,198,2,0,4,3,11,80,1
25944,26151,37,60000,7245,1,0,0,0,0,1,20,6,-1,0,0,5,2,11,143,0
25945,26152,33,70000,1631,2,1,0,1,0,1,20,6,-1,0,0,9,2,11,366,1
25946,26153,35,100000,867,2,1,0,1,0,1,20,2,171,3,0,6,3,11,298,1
25947,26154,56,100000,412,2,1,0,0,0,2,20,6,-1,0,0,6,3,11,179,0
25948,26155,30,60000,458,1,1,0,0,0,1,20,7,-1,0,0,5,2,11,51,0
25949,26156,31,100000,1224,2,1,0,1,1,1,20,2,119,2,0,6,3,11,75,1
25950,26157,51,100000,2011,3,0,0,1,0,1,20,3,-1,0,0,6,3,11,118,1
25951,26158,40,20000,1039,2,1,0,1,0,1,20,2,-1,0,0,7,2,11,57,1
25952,26159,47,60000,6704,2,1,0,1,0,1,20,2,-1,0,0,5,2,11,37,1
25953,26160,43,60000,1337,1,1,0,1,1,1,20,2,-1,0,0,2,1,11,632,1
25954,26161,41,60000,7870,2,1,0,1,0,1,20,2,-1,0,0,5,2,11,48,1
25955,26162,41,20000,927,3,1,0,1,0,1,20,2,-1,0,0,7,2,11,343,1
25956,26163,45,60000,2128,2,1,0,0,1,1,20,3,-1,0,0,5,2,11,48,1
25957,26164,36,50000,10041,1,1,0,1,0,1,20,2,184,1,0,8,2,11,91,1
25958,26165,32,8000,911,1,1,0,0,1,1,20,7,-1,0,0,1,1,11,42,1
25959,26166,35,100000,-326,2,1,0,1,1,1,20,2,-1,0,0,6,1,11,518,1
25960,26167,32,70000,387,2,1,0,1,0,1,20,2,-1,0,0,9,2,11,340,1
25961,26168,41,20000,495,1,1,0,1,0,1,20,2,-1,0,0,7,2,11,379,1
25962,26169,33,70000,6904,2,1,0,0,0,2,20,2,-1,0,0,9,1,11,114,0
25963,26170,44,60000,0,2,1,0,1,1,1,20,6,191,2,0,5,3,11,286,1
25964,26171,30,60000,3100,3,1,0,1,0,1,20,1,183,4,0,5,2,11,125,1
25965,26172,57,8000,3,3,1,0,0,0,1,20,3,-1,0,0,1,2,11,77,0
25966,26173,31,20000,347,2,1,0,0,0,2,20,1,-1,0,0,7,1,11,21,0
25967,26174,44,16000,299,1,1,0,0,0,1,20,1,-1,0,0,10,2,11,186,0
25968,26175,31,100000,625,2,1,0,1,0,1,20,1,-1,0,0,6,2,11,136,1
25969,26176,31,70000,461,1,0,0,0,0,1,20,1,-1,0,0,9,3,11,145,0
25970,26177,32,60000,344,2,1,0,1,0,1,20,1,197,1,0,5,2,11,179,1
25971,26178,33,70000,293,2,1,0,1,0,1,20,3,-1,0,0,9,2,11,834,1
25972,26179,30,4000,809,1,0,0,0,0,1,20,5,171,2,0,3,1,11,26,0
25973,26180,33,50000,-266,1,1,1,0,1,1,20,1,-1,0,0,8,2,11,459,1
25974,26181,46,20000,5393,2,1,0,1,0,1,20,2,-1,0,0,7,1,11,997,1
25975,26182,46,100000,22452,2,1,0,1,0,1,20,1,-1,0,0,6,3,11,284,1
25976,26183,34,100000,582,3,0,0,0,0,1,20,3,-1,0,0,6,3,11,209,0
25977,26184,41,70000,3992,2,1,0,1,0,2,20,2,-1,0,0,9,2,11,281,1
25978,26185,33,100000,20600,1,1,0,0,0,1,20,1,-1,0,0,6,2,11,125,0
25979,26186,39,120000,5562,2,1,0,0,0,1,20,3,-1,0,0,4,2,11,149,0
25980,26187,36,20000,2426,2,1,0,1,0,1,20,1,-1,0,0,7,2,11,308,1
25981,26188,31,50000,713,2,1,0,1,0,1,20,1,-1,0,0,8,2,11,373,1
25982,26189,44,20000,1766,2,1,0,1,0,1,20,1,-1,0,0,7,1,11,100,1
25983,26190,54,120000,20527,3,0,0,0,0,2,20,1,-1,0,0,4,3,11,66,0
25984,26191,35,100000,146,3,0,0,0,0,1,20,2,106,2,0,6,3,11,392,0
25985,26192,49,60000,-478,3,1,0,1,1,1,20,1,-1,0,0,2,2,11,291,1
25986,26193,32,60000,4654,2,1,0,1,1,1,20,1,128,2,1,5,3,11,276,1
25987,26194,41,20000,-386,1,1,1,0,1,1,20,1,-1,0,1,7,2,11,477,1
25988,26195,34,50000,296,1,1,0,0,0,1,20,1,136,4,0,8,2,11,68,0
25989,26196,37,100000,66,2,1,0,1,0,1,20,1,-1,0,0,6,2,11,86,1
25990,26197,55,60000,12159,2,1,0,1,0,1,20,2,174,2,0,2,2,11,142,1
25991,26198,35,100000,787,2,1,0,0,0,1,20,1,-1,0,0,6,3,11,49,0
