,customer_id,age,monthly_salary,account_balance,marital_status,targeted_customer_yn,default_yn,house_loan_yn,other_loan_yn,contact_carrier,day_of_contact,campaign,last_contacted_days,total_previous_contact,last_contact_outcome,customer_responded_yn,job,education,month_of_contact,year_of_contact,call_duration_sec,loan_yn
26026,26027,42,100000,16,3,0,0,0,0,1.0,19,3,-1,0,,0.0,6.0,3.0,11.0,2017,140,0
26027,26028,47,20000,3696,2,1,0,1,0,1.0,19,3,170,2,1.0,0.0,7.0,2.0,11.0,2017,635,1
26028,26029,42,100000,3713,2,1,0,0,0,1.0,19,2,-1,0,,1.0,6.0,3.0,11.0,2017,709,0
26029,26030,37,100000,6964,1,0,0,0,0,1.0,19,3,-1,0,,0.0,6.0,3.0,11.0,2017,223,0
26030,26031,39,100000,12855,2,1,0,1,0,1.0,19,4,173,1,1.0,0.0,6.0,3.0,11.0,2017,108,1
26031,26032,39,60000,155,3,0,0,0,0,1.0,19,2,-1,0,,0.0,2.0,3.0,11.0,2017,449,0
26032,26033,40,20000,0,2,1,0,1,1,1.0,19,2,-1,0,,0.0,7.0,2.0,11.0,2017,53,1
26033,26034,54,100000,17008,2,1,0,0,0,1.0,19,2,-1,0,,0.0,6.0,3.0,11.0,2017,151,0
26034,26035,39,50000,-982,2,1,0,1,1,1.0,19,3,117,2,3.0,0.0,8.0,2.0,11.0,2017,287,1
26035,26036,39,100000,633,1,0,0,0,0,1.0,19,2,133,3,1.0,0.0,6.0,3.0,11.0,2017,105,0
26036,26037,42,70000,838,1,1,0,1,0,1.0,19,2,-1,0,,0.0,9.0,2.0,11.0,2017,266,1
26037,26038,39,100000,548,2,0,0,1,0,1.0,19,2,-1,0,,0.0,6.0,,11.0,2017,154,1
26038,26039,39,20000,747,2,1,0,1,1,1.0,19,2,180,1,3.0,0.0,7.0,2.0,11.0,2017,209,1
26039,26040,54,120000,1956,2,0,0,0,0,1.0,19,5,-1,0,,0.0,4.0,,11.0,2017,221,0
26040,26041,52,50000,1648,2,1,0,1,0,1.0,19,3,-1,0,,0.0,8.0,2.0,11.0,2017,172,1
26041,26042,34,8000,9895,1,1,0,0,0,1.0,19,2,-1,0,,0.0,1.0,2.0,11.0,2017,356,0
26042,26043,42,60000,2036,1,1,0,1,0,1.0,19,2,-1,0,,0.0,5.0,2.0,11.0,2017,259,1
26043,26044,50,20000,1784,2,1,0,0,0,1.0,19,3,160,1,1.0,0.0,7.0,3.0,11.0,2017,1184,0
26044,26045,43,50000,733,1,1,0,1,0,1.0,19,3,-1,0,,1.0,8.0,2.0,11.0,2017,1102,1
26045,26046,59,55000,21,3,1,0,1,0,2.0,19,2,-1,0,,0.0,11.0,2.0,11.0,2017,121,1
26046,26047,52,60000,9687,2,0,0,1,0,1.0,19,3,174,1,1.0,0.0,5.0,,11.0,2017,222,1
26047,26048,39,100000,1315,3,0,0,1,0,1.0,19,4,126,1,1.0,0.0,6.0,3.0,11.0,2017,1337,1
26048,26049,54,100000,0,2,1,0,0,1,1.0,19,3,-1,0,,0.0,6.0,3.0,11.0,2017,307,1
26049,26050,37,50000,497,2,0,0,1,0,2.0,19,2,-1,0,,0.0,8.0,,11.0,2017,178,1
26050,26051,33,100000,923,1,0,0,1,0,1.0,19,3,173,6,1.0,0.0,6.0,3.0,11.0,2017,1307,1
26051,26052,45,100000,7154,2,1,0,1,0,1.0,19,3,111,3,1.0,0.0,6.0,3.0,11.0,2017,93,1
26052,26053,55,120000,372,3,0,0,1,0,1.0,19,5,-1,0,,0.0,4.0,3.0,11.0,2017,225,1
26053,26054,46,100000,1388,2,1,0,0,0,1.0,19,5,-1,0,,0.0,6.0,3.0,11.0,2017,515,0
26054,26055,56,120000,196,2,1,0,0,0,1.0,19,3,-1,0,,0.0,4.0,2.0,11.0,2017,312,0
26055,26056,59,120000,0,2,1,0,0,0,2.0,19,2,153,1,1.0,0.0,4.0,1.0,11.0,2017,207,0
26056,26057,56,100000,382,3,0,0,0,0,1.0,19,2,-1,0,,0.0,6.0,3.0,11.0,2017,117,0
26057,26058,53,100000,2578,2,1,0,0,0,1.0,19,4,107,2,1.0,0.0,6.0,3.0,11.0,2017,299,0
26058,26059,37,100000,510,2,1,0,1,0,1.0,19,2,90,6,1.0,0.0,6.0,2.0,11.0,2017,67,1
26059,26060,33,70000,3910,1,1,0,1,0,1.0,19,2,-1,0,,0.0,9.0,2.0,11.0,2017,676,1
26060,26061,54,60000,277,2,1,0,1,0,1.0,19,5,170,3,1.0,0.0,2.0,1.0,11.0,2017,300,1
26061,26062,42,20000,792,2,1,0,1,1,1.0,19,2,175,12,3.0,0.0,7.0,1.0,11.0,2017,611,1
26062,26063,36,20000,0,2,1,0,1,0,2.0,19,2,-1,0,,0.0,7.0,2.0,11.0,2017,52,1
26063,26064,57,55000,3875,3,0,0,0,0,1.0,19,2,-1,0,,0.0,11.0,3.0,11.0,2017,130,0
26064,26065,44,60000,16486,2,1,1,1,1,1.0,19,3,-1,0,,0.0,5.0,2.0,11.0,2017,275,1
26065,26066,32,20000,0,2,1,0,1,0,1.0,19,2,-1,0,,0.0,7.0,2.0,11.0,2017,188,1
26066,26067,35,60000,951,1,1,0,1,0,1.0,19,2,-1,0,,0.0,2.0,2.0,11.0,2017,220,1
26067,26068,32,50000,375,1,1,0,1,0,1.0,19,3,-1,0,,0.0,8.0,2.0,11.0,2017,143,1
26068,26069,57,8000,839,2,1,0,0,0,2.0,19,2,-1,0,,0.0,1.0,2.0,11.0,2017,46,0
26069,26070,39,100000,4692,3,0,0,1,0,2.0,19,2,174,2,2.0,0.0,6.0,3.0,11.0,2017,214,1
26070,26071,32,100000,586,1,0,0,1,0,1.0,19,4,-1,0,,0.0,6.0,3.0,11.0,2017,158,1
26071,26072,34,70000,2048,2,1,0,1,0,1.0,19,2,-1,0,,0.0,9.0,2.0,11.0,2017,307,1
26072,26073,49,60000,3972,1,1,0,0,0,1.0,19,2,-1,0,,0.0,5.0,2.0,11.0,2017,37,0
26073,26074,39,16000,4136,2,1,0,1,0,1.0,19,2,170,3,1.0,0.0,10.0,2.0,11.0,2017,194,1
26074,26075,33,50000,0,1,1,0,1,0,1.0,19,2,-1,0,,0.0,8.0,2.0,11.0,2017,85,1
26075,26076,36,60000,4613,2,1,0,0,0,1.0,19,2,-1,0,,0.0,5.0,2.0,11.0,2017,207,0
26076,26077,32,70000,80,1,1,0,1,0,2.0,19,2,-1,0,,0.0,9.0,2.0,11.0,2017,475,1
26077,26078,31,70000,395,2,1,0,0,0,2.0,19,3,117,3,1.0,0.0,9.0,2.0,11.0,2017,196,0
26078,26079,50,60000,0,1,1,0,1,0,2.0,19,2,-1,0,,0.0,2.0,2.0,11.0,2017,590,1
26079,26080,37,20000,0,1,1,0,0,0,1.0,19,3,-1,0,,0.0,7.0,2.0,11.0,2017,228,0
26080,26081,45,8000,1148,2,1,0,0,0,1.0,19,2,-1,0,,0.0,1.0,3.0,11.0,2017,782,0
26081,26082,59,55000,17769,2,1,0,0,0,1.0,19,3,-1,0,,0.0,11.0,2.0,11.0,2017,322,0
26082,26083,33,100000,621,2,1,0,0,0,1.0,19,3,99,5,1.0,0.0,6.0,3.0,11.0,2017,1435,0
26083,26084,47,60000,3524,3,1,0,1,0,1.0,19,4,-1,0,,0.0,5.0,1.0,11.0,2017,332,1
26084,26085,31,70000,283,2,1,0,1,0,1.0,19,2,-1,0,,0.0,9.0,2.0,11.0,2017,214,1
26085,26086,31,60000,217,1,0,0,0,0,1.0,19,4,-1,0,,0.0,2.0,3.0,11.0,2017,501,0
26086,26087,33,20000,0,2,1,0,1,0,1.0,19,2,-1,0,,0.0,7.0,2.0,11.0,2017,330,1
26087,26088,40,50000,9110,2,0,0,1,0,2.0,19,3,-1,0,,0.0,8.0,,11.0,2017,89,1
26088,26089,42,50000,529,2,1,0,1,1,1.0,19,3,-1,0,,0.0,8.0,2.0,11.0,2017,193,1
26089,26090,53,100000,32464,2,1,0,0,0,1.0,19,4,-1,0,,0.0,6.0,3.0,11.0,2017,135,0
26090,26091,31,100000,8436,1,0,0,1,0,1.0,19,2,-1,0,,0.0,6.0,3.0,11.0,2017,162,1
26091,26092,54,100000,0,2,1,0,0,0,1.0,19,3,-1,0,,0.0,6.0,3.0,11.0,2017,214,0
26092,26093,31,70000,1020,2,1,0,1,0,1.0,19,6,-1,0,,0.0,9.0,2.0,11.0,2017,575,1
26093,26094,32,8000,0,2,1,0,0,0,1.0,19,3,-1,0,,0.0,1.0,2.0,11.0,2017,303,0
26094,26095,50,16000,5296,2,1,0,0,0,1.0,19,7,-1,0,,0.0,10.0,1.0,11.0,2017,64,0
26095,26096,33,100000,516,2,1,0,1,0,1.0,19,4,-1,0,,0.0,6.0,3.0,11.0,2017,245,1
26096,26097,49,20000,4259,2,1,0,0,0,1.0,19,3,111,7,1.0,0.0,7.0,2.0,11.0,2017,146,0
26097,26098,41,60000,3123,2,1,0,1,0,1.0,19,2,-1,0,,0.0,2.0,2.0,11.0,2017,291,1
26098,26099,41,60000,4717,3,0,0,1,0,1.0,19,2,-1,0,,0.0,2.0,3.0,11.0,2017,182,1
26099,26100,30,8000,19,2,1,1,0,0,1.0,19,5,-1,0,,0.0,1.0,2.0,11.0,2017,186,0
26100,26101,40,100000,3352,2,1,0,1,0,1.0,19,2,27,1,2.0,1.0,6.0,3.0,11.0,2017,639,1
26101,26102,37,16000,226,3,1,0,0,1,1.0,19,2,167,3,3.0,0.0,10.0,2.0,11.0,2017,380,1
26102,26103,35,100000,552,2,1,0,1,1,1.0,19,2,124,1,1.0,0.0,6.0,3.0,11.0,2017,314,1
26103,26104,36,60000,72,2,1,0,1,0,1.0,19,3,-1,0,,0.0,5.0,2.0,11.0,2017,206,1
26104,26105,35,8000,759,2,1,0,0,0,1.0,19,3,-1,0,,0.0,1.0,2.0,11.0,2017,556,0
26105,26106,30,60000,1416,1,1,0,0,0,2.0,19,2,-1,0,,0.0,5.0,2.0,11.0,2017,519,0
26106,26107,49,100000,0,2,0,0,0,0,1.0,19,2,-1,0,,0.0,6.0,,11.0,2017,99,0
26107,26108,49,100000,0,2,1,0,0,0,1.0,19,3,-1,0,,0.0,6.0,3.0,11.0,2017,209,0
26108,26109,35,70000,31,2,1,0,0,1,1.0,19,3,133,3,1.0,0.0,9.0,1.0,11.0,2017,131,1
26109,26110,56,50000,1933,2,0,0,0,0,2.0,19,2,-1,0,,0.0,8.0,,11.0,2017,44,0
26110,26111,32,20000,254,2,1,0,1,0,1.0,19,3,-1,0,,1.0,7.0,2.0,11.0,2017,1720,1
26111,26112,30,60000,189,1,0,0,0,0,1.0,19,4,-1,0,,0.0,2.0,3.0,11.0,2017,71,0
26112,26113,44,20000,6491,2,1,0,1,0,1.0,19,2,174,1,1.0,0.0,7.0,2.0,11.0,2017,126,1
26113,26114,30,100000,508,1,0,0,0,1,1.0,19,4,-1,0,,0.0,6.0,3.0,11.0,2017,70,1
26114,26115,31,100000,35,2,1,0,1,1,1.0,19,2,-1,0,,0.0,6.0,3.0,11.0,2017,323,1
26115,26116,46,60000,926,3,0,0,1,0,1.0,19,2,153,1,3.0,0.0,2.0,3.0,11.0,2017,168,1
26116,26117,49,8000,8399,2,1,0,0,0,1.0,19,2,-1,0,,0.0,1.0,2.0,11.0,2017,596,0
26117,26118,45,120000,3689,2,1,0,1,0,1.0,19,2,187,3,1.0,0.0,4.0,3.0,11.0,2017,517,1
26118,26119,32,100000,509,1,0,0,0,1,1.0,19,2,-1,0,,0.0,6.0,3.0,11.0,2017,208,1
26119,26120,30,60000,383,1,1,0,1,1,1.0,19,3,-1,0,,0.0,5.0,2.0,11.0,2017,145,1
26120,26121,36,70000,45,2,1,0,0,0,1.0,19,3,-1,0,,0.0,9.0,3.0,11.0,2017,52,0
26121,26122,50,100000,4666,1,0,0,0,0,1.0,19,3,166,3,3.0,0.0,6.0,,11.0,2017,11,0
26122,26123,44,100000,-367,2,1,0,1,1,1.0,19,5,-1,0,,0.0,6.0,3.0,11.0,2017,206,1
26123,26124,33,50000,353,2,1,0,1,0,1.0,19,2,-1,0,,0.0,8.0,2.0,11.0,2017,107,1
26124,26125,34,100000,1036,2,1,0,1,0,1.0,19,7,-1,0,,0.0,6.0,3.0,11.0,2017,54,1
26125,26126,36,100000,9269,2,1,0,1,1,1.0,19,2,-1,0,,0.0,6.0,3.0,11.0,2017,107,1
26126,26127,49,60000,0,2,1,0,1,0,1.0,19,2,-1,0,,0.0,5.0,2.0,11.0,2017,102,1
26127,26128,44,20000,1593,1,1,0,1,0,1.0,19,2,174,3,2.0,0.0,7.0,1.0,11.0,2017,201,1
26128,26129,45,60000,792,1,1,0,0,0,1.0,19,5,-1,0,,0.0,5.0,2.0,11.0,2017,111,0
26129,26130,56,100000,0,2,1,0,0,0,1.0,19,2,-1,0,,0.0,6.0,3.0,11.0,2017,844,0
26130,26131,31,50000,525,3,1,0,0,1,2.0,19,7,-1,0,,0.0,8.0,2.0,11.0,2017,278,1
26131,26132,58,20000,1507,2,1,0,1,1,1.0,19,6,189,1,3.0,0.0,7.0,2.0,11.0,2017,255,1
26132,26133,37,60000,5287,2,1,0,1,1,1.0,19,4,100,2,1.0,0.0,5.0,2.0,11.0,2017,599,1
26133,26134,51,120000,3188,2,1,0,1,1,1.0,19,3,-1,0,,0.0,4.0,3.0,11.0,2017,339,1
26134,26135,53,50000,2924,2,1,0,0,0,1.0,19,6,-1,0,,0.0,8.0,2.0,11.0,2017,800,0
26135,26136,53,120000,1034,2,1,0,1,0,1.0,19,2,170,3,3.0,0.0,4.0,1.0,11.0,2017,854,1
26136,26137,41,60000,0,1,0,0,1,0,1.0,19,6,-1,0,,0.0,5.0,3.0,11.0,2017,635,1
26137,26138,47,60000,8515,3,1,0,1,0,,20,7,112,4,3.0,0.0,2.0,2.0,11.0,2017,14,1
26138,26139,52,20000,8979,2,1,0,1,0,2.0,20,3,-1,0,,0.0,7.0,2.0,11.0,2017,72,1
26139,26140,47,60000,10697,2,1,0,0,0,1.0,20,2,-1,0,,0.0,2.0,1.0,11.0,2017,274,0
26140,26141,40,120000,1349,2,1,0,0,0,1.0,20,3,-1,0,,0.0,4.0,2.0,11.0,2017,82,0
26141,26142,38,60000,2,3,1,1,0,0,1.0,20,2,-1,0,,0.0,2.0,2.0,11.0,2017,291,0
26142,26143,40,20000,6767,2,1,0,1,0,1.0,20,2,-1,0,,0.0,7.0,2.0,11.0,2017,97,1
26143,26144,54,50000,459,3,1,0,0,1,2.0,20,3,-1,0,,0.0,8.0,2.0,11.0,2017,132,1
26144,26145,55,120000,625,2,1,0,0,0,2.0,20,2,147,4,1.0,0.0,4.0,3.0,11.0,2017,88,0
26145,26146,52,100000,427,3,0,0,0,1,2.0,20,3,-1,0,,0.0,6.0,3.0,11.0,2017,36,1
26146,26147,58,70000,50,2,1,0,1,0,1.0,20,7,-1,0,,0.0,9.0,2.0,11.0,2017,161,1
26147,26148,52,100000,638,1,0,0,1,1,1.0,20,2,-1,0,,0.0,6.0,3.0,11.0,2017,77,1
26148,26149,32,20000,1959,1,1,0,0,0,1.0,20,3,-1,0,,0.0,7.0,1.0,11.0,2017,348,0
26149,26150,38,120000,898,2,1,0,1,0,1.0,20,5,198,2,1.0,0.0,4.0,3.0,11.0,2017,80,1
26150,26151,37,60000,7245,1,0,0,0,0,1.0,20,6,-1,0,,0.0,5.0,,11.0,2017,143,0
26151,26152,33,70000,1631,2,1,0,1,0,1.0,20,6,-1,0,,0.0,9.0,2.0,11.0,2017,366,1
26152,26153,35,100000,867,2,1,0,1,0,1.0,20,2,171,3,2.0,0.0,6.0,3.0,11.0,2017,298,1
26153,26154,56,100000,412,2,1,0,0,0,2.0,20,6,-1,0,,0.0,6.0,3.0,11.0,2017,179,0
26154,26155,30,60000,458,1,1,0,0,0,1.0,20,7,-1,0,,0.0,5.0,2.0,11.0,2017,51,0
26155,26156,31,100000,1224,2,1,0,1,1,1.0,20,2,119,2,2.0,0.0,6.0,3.0,11.0,2017,75,1
26156,26157,51,100000,2011,3,0,0,1,0,1.0,20,3,-1,0,,0.0,6.0,3.0,11.0,2017,118,1
26157,26158,40,20000,1039,2,1,0,1,0,1.0,20,2,-1,0,,0.0,7.0,2.0,11.0,2017,57,1
26158,26159,47,60000,6704,2,1,0,1,0,1.0,20,2,-1,0,,0.0,5.0,2.0,11.0,2017,37,1
26159,26160,43,60000,1337,1,1,0,1,1,1.0,20,2,-1,0,,0.0,2.0,1.0,11.0,2017,632,1
26160,26161,41,60000,7870,2,1,0,1,0,1.0,20,2,-1,0,,0.0,5.0,2.0,11.0,2017,48,1
26161,26162,41,20000,927,3,1,0,1,0,1.0,20,2,-1,0,,0.0,7.0,2.0,11.0,2017,343,1
26162,26163,45,60000,2128,2,1,0,0,1,1.0,20,3,-1,0,,0.0,5.0,2.0,11.0,2017,48,1
26163,26164,36,50000,10041,1,1,0,1,0,1.0,20,2,184,1,3.0,0.0,8.0,2.0,11.0,2017,91,1
26164,26165,32,8000,911,1,1,0,0,1,1.0,20,7,-1,0,,0.0,1.0,1.0,11.0,2017,42,1
26165,26166,35,100000,-326,2,1,0,1,1,1.0,20,2,-1,0,,0.0,6.0,1.0,11.0,2017,518,1
26166,26167,32,70000,387,2,1,0,1,0,1.0,20,2,-1,0,,0.0,9.0,2.0,11.0,2017,340,1
26167,26168,41,20000,495,1,1,0,1,0,1.0,20,2,-1,0,,0.0,7.0,2.0,11.0,2017,379,1
26168,26169,33,70000,6904,2,1,0,0,0,2.0,20,2,-1,0,,0.0,9.0,1.0,11.0,2017,114,0
26169,26170,44,60000,0,2,1,0,1,1,1.0,20,6,191,2,1.0,0.0,5.0,3.0,11.0,2017,286,1
26170,26171,30,60000,3100,3,1,0,1,0,1.0,20,1,183,4,1.0,0.0,5.0,2.0,11.0,2017,125,1
26171,26172,57,8000,3,3,1,0,0,0,1.0,20,3,-1,0,,0.0,1.0,2.0,11.0,2017,77,0
26172,26173,31,20000,347,2,1,0,0,0,2.0,20,1,-1,0,,0.0,7.0,1.0,11.0,2017,21,0
26173,26174,44,16000,299,1,1,0,0,0,1.0,20,1,-1,0,,0.0,10.0,2.0,11.0,2017,186,0
26174,26175,31,100000,625,2,1,0,1,0,1.0,20,1,-1,0,,0.0,6.0,2.0,11.0,2017,136,1
26175,26176,31,70000,461,1,0,0,0,0,1.0,20,1,-1,0,,0.0,9.0,3.0,11.0,2017,145,0
26176,26177,32,60000,344,2,1,0,1,0,1.0,20,1,197,1,1.0,0.0,5.0,2.0,11.0,2017,179,1
26177,26178,33,70000,293,2,1,0,1,0,1.0,20,3,-1,0,,0.0,9.0,2.0,11.0,2017,834,1
26178,26179,30,4000,809,1,0,0,0,0,1.0,20,5,171,2,1.0,0.0,3.0,,11.0,2017,26,0
26179,26180,33,50000,-266,1,1,1,0,1,1.0,20,1,-1,0,,0.0,8.0,2.0,11.0,2017,459,1
26180,26181,46,20000,5393,2,1,0,1,0,1.0,20,2,-1,0,,0.0,7.0,1.0,11.0,2017,997,1
26181,26182,46,100000,22452,2,1,0,1,0,1.0,20,1,-1,0,,0.0,6.0,3.0,11.0,2017,284,1
26182,26183,34,100000,582,3,0,0,0,0,1.0,20,3,-1,0,,0.0,6.0,3.0,11.0,2017,209,0
26183,26184,41,70000,3992,2,1,0,1,0,2.0,20,2,-1,0,,0.0,9.0,2.0,11.0,2017,281,1
26184,26185,33,100000,20600,1,1,0,0,0,1.0,20,1,-1,0,,0.0,6.0,2.0,11.0,2017,125,0
26185,26186,39,120000,5562,2,1,0,0,0,1.0,20,3,-1,0,,0.0,4.0,2.0,11.0,2017,149,0
26186,26187,36,20000,2426,2,1,0,1,0,1.0,20,1,-1,0,,0.0,7.0,2.0,11.0,2017,308,1
26187,26188,31,50000,713,2,1,0,1,0,1.0,20,1,-1,0,,0.0,8.0,2.0,11.0,2017,373,1
26188,26189,44,20000,1766,2,1,0,1,0,1.0,20,1,-1,0,,0.0,7.0,1.0,11.0,2017,100,1
26189,26190,54,120000,20527,3,0,0,0,0,2.0,20,1,-1,0,,0.0,4.0,3.0,11.0,2017,66,0
26190,26191,35,100000,146,3,0,0,0,0,1.0,20,2,106,2,2.0,0.0,6.0,3.0,11.0,2017,392,0
26191,26192,49,60000,-478,3,1,0,1,1,1.0,20,1,-1,0,,0.0,2.0,2.0,11.0,2017,291,1
26192,26193,32,60000,4654,2,1,0,1,1,1.0,20,1,128,2,1.0,1.0,5.0,3.0,11.0,2017,276,1
26193,26194,41,20000,-386,1,1,1,0,1,1.0,20,1,-1,0,,1.0,7.0,2.0,11.0,2017,477,1
26194,26195,34,50000,296,1,1,0,0,0,1.0,20,1,136,4,1.0,0.0,8.0,2.0,11.0,2017,68,0
26195,26196,37,100000,66,2,1,0,1,0,1.0,20,1,-1,0,,0.0,6.0,2.0,11.0,2017,86,1
26196,26197,55,60000,12159,2,1,0,1,0,1.0,20,2,174,2,1.0,0.0,2.0,2.0,11.0,2017,142,1
26197,26198,35,100000,787,2,1,0,0,0,1.0,20,1,-1,0,,0.0,6.0,3.0,11.0,2017,49,0
26198,26199,34,100000,179,2,1,0,1,0,1.0,20,1,-1,0,,0.0,6.0,3.0,11.0,2017,184,1
26199,26200,35,60000,0,2,1,0,0,0,1.0,20,1,-1,0,,0.0,5.0,2.0,11.0,2017,251,0
26200,26201,41,8000,4517,1,0,0,1,0,1.0,20,1,-1,0,,0.0,1.0,3.0,11.0,2017,137,1
26201,26202,45,100000,819,1,0,0,0,0,2.0,20,8,-1,0,,0.0,6.0,3.0,11.0,2017,25,0
26202,26203,38,60000,5122,1,0,0,1,0,1.0,20,1,184,1,1.0,0.0,5.0,3.0,11.0,2017,370,1
26203,26204,39,70000,3294,2,1,0,0,1,1.0,20,1,-1,0,,0.0,9.0,2.0,11.0,2017,116,1
26204,26205,53,120000,7,2,0,0,0,0,1.0,20,1,-1,0,,0.0,4.0,,11.0,2017,68,0
26205,26206,34,100000,673,1,0,0,1,1,1.0,20,1,184,1,1.0,0.0,6.0,3.0,11.0,2017,271,1
26206,26207,37,20000,8135,2,1,0,1,0,1.0,20,1,184,1,1.0,0.0,7.0,1.0,11.0,2017,358,1
26207,26208,30,100000,196,2,1,0,0,0,1.0,20,1,101,4,3.0,0.0,6.0,3.0,11.0,2017,68,0
26208,26209,34,20000,3043,1,1,0,1,1,1.0,20,1,-1,0,,1.0,7.0,2.0,11.0,2017,670,1
26209,26210,33,60000,247,1,1,0,1,0,1.0,20,1,-1,0,,0.0,5.0,2.0,11.0,2017,428,1
26210,26211,34,120000,368,2,1,0,0,1,1.0,20,4,-1,0,,0.0,4.0,3.0,11.0,2017,366,1
26211,26212,35,100000,3369,2,1,0,0,0,1.0,20,1,-1,0,,0.0,6.0,1.0,11.0,2017,322,0
26212,26213,49,20000,4455,2,1,0,1,0,1.0,20,1,-1,0,,0.0,7.0,1.0,11.0,2017,140,1
26213,26214,41,20000,2562,2,1,0,1,0,1.0,20,1,189,4,1.0,0.0,7.0,1.0,11.0,2017,157,1
26214,26215,49,100000,852,2,1,0,1,0,1.0,20,1,-1,0,,0.0,6.0,3.0,11.0,2017,408,1
26215,26216,41,100000,195,1,0,0,0,0,1.0,20,1,167,2,1.0,0.0,6.0,3.0,11.0,2017,125,0
26216,26217,40,70000,1547,1,1,0,1,0,1.0,20,1,-1,0,,1.0,9.0,2.0,11.0,2017,405,1
26217,26218,50,120000,8649,2,1,0,1,0,1.0,20,1,-1,0,,0.0,4.0,3.0,11.0,2017,141,1
26218,26219,51,50000,684,2,1,0,1,0,1.0,20,1,-1,0,,0.0,8.0,2.0,11.0,2017,68,1
26219,26220,57,100000,15062,3,0,0,0,0,2.0,20,9,-1,0,,0.0,6.0,3.0,11.0,2017,76,0
26220,26221,37,100000,2875,1,0,0,0,0,1.0,20,2,-1,0,,0.0,6.0,3.0,11.0,2017,110,0
26221,26222,38,60000,1448,2,1,0,1,0,1.0,20,1,-1,0,,0.0,5.0,2.0,11.0,2017,415,1
26222,26223,59,55000,667,2,1,0,0,0,1.0,20,1,-1,0,,0.0,11.0,2.0,11.0,2017,486,0
26223,26224,59,100000,1175,3,1,0,1,0,1.0,20,1,-1,0,,0.0,6.0,2.0,11.0,2017,228,1
26224,26225,32,20000,1426,1,1,0,1,0,1.0,20,1,-1,0,,0.0,7.0,1.0,11.0,2017,114,1
26225,26226,31,60000,1263,2,1,0,1,0,1.0,20,1,-1,0,,0.0,5.0,2.0,11.0,2017,364,1
26226,26227,34,60000,210,2,1,0,1,1,1.0,20,1,-1,0,,0.0,5.0,2.0,11.0,2017,199,1
26227,26228,59,100000,98417,2,1,0,0,0,2.0,20,5,-1,0,,0.0,6.0,3.0,11.0,2017,145,0
26228,26229,33,50000,4902,2,1,0,1,0,1.0,20,1,-1,0,,0.0,8.0,2.0,11.0,2017,110,1
26229,26230,37,60000,523,2,1,0,1,0,1.0,20,4,-1,0,,0.0,5.0,2.0,11.0,2017,232,1
26230,26231,34,120000,3119,2,1,0,1,0,1.0,20,1,183,4,1.0,0.0,4.0,2.0,11.0,2017,505,1
26231,26232,44,50000,11,1,1,0,1,0,1.0,20,1,-1,0,,0.0,8.0,2.0,11.0,2017,530,1
26232,26233,36,20000,270,2,1,0,1,1,1.0,20,2,-1,0,,0.0,7.0,2.0,11.0,2017,884,1
26233,26234,38,100000,8953,1,0,0,0,1,1.0,20,1,-1,0,,0.0,6.0,3.0,11.0,2017,301,1
26234,26235,35,60000,935,1,0,0,1,0,1.0,20,1,176,2,1.0,0.0,2.0,3.0,11.0,2017,71,1
26235,26236,30,100000,11391,2,1,0,1,0,1.0,20,1,105,2,3.0,0.0,6.0,2.0,11.0,2017,319,1
26236,26237,39,70000,5549,2,1,0,1,0,1.0,20,1,-1,0,,0.0,9.0,2.0,11.0,2017,157,1
26237,26238,30,20000,5956,2,1,0,1,1,1.0,20,1,139,1,1.0,0.0,7.0,1.0,11.0,2017,405,1
26238,26239,34,50000,3185,2,1,0,1,0,1.0,20,1,191,1,1.0,0.0,8.0,2.0,11.0,2017,93,1
26239,26240,37,70000,692,2,1,0,1,0,2.0,20,1,-1,0,,0.0,9.0,2.0,11.0,2017,42,1
26240,26241,46,20000,2558,2,1,0,1,0,2.0,20,1,167,1,3.0,0.0,7.0,1.0,11.0,2017,107,1
26241,26242,52,100000,2708,2,1,0,1,0,1.0,20,1,-1,0,,0.0,6.0,3.0,11.0,2017,231,1
26242,26243,31,70000,481,1,1,0,1,0,1.0,20,2,183,2,1.0,0.0,9.0,2.0,11.0,2017,106,1
26243,26244,42,100000,0,2,1,0,0,0,1.0,20,2,-1,0,,0.0,6.0,3.0,11.0,2017,90,0
26244,26245,51,20000,2404,2,1,0,1,0,2.0,20,1,-1,0,,0.0,7.0,3.0,11.0,2017,30,1
26245,26246,31,20000,3364,2,1,0,1,0,1.0,20,1,-1,0,,0.0,7.0,2.0,11.0,2017,290,1
26246,26247,32,70000,945,1,0,0,0,0,1.0,20,1,-1,0,,1.0,9.0,3.0,11.0,2017,531,0
26247,26248,31,20000,5972,1,1,0,0,0,2.0,20,1,-1,0,,0.0,7.0,1.0,11.0,2017,59,0
26248,26249,39,20000,660,2,1,0,1,1,1.0,20,1,185,2,1.0,0.0,7.0,2.0,11.0,2017,180,1
26249,26250,47,50000,683,1,1,0,0,0,1.0,20,1,-1,0,,0.0,8.0,1.0,11.0,2017,101,0
26250,26251,32,60000,6402,1,1,0,1,0,1.0,20,1,-1,0,,1.0,5.0,2.0,11.0,2017,628,1
26251,26252,36,60000,1295,1,1,0,0,0,1.0,20,1,-1,0,,1.0,2.0,2.0,11.0,2017,1192,0
26252,26253,35,100000,1379,1,0,0,0,0,1.0,20,1,-1,0,,0.0,6.0,3.0,11.0,2017,370,0
